NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|NRO_DOC_FISCAL|FUENTE|SISTEMA|FECHA_EMISION|FECHA_VTO|MONEDA|CHARGE_NET_AMOUNT|CHARGE_IGV_INVOICE|CHARGE_TOTAL_AMOUNT
2022413606|CLIENT_00407|449549531|006503167|S1AA-0052021871|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|23.67|4.26|27.93
2026613493|CLIENT_00916|13004575|815730513|S1AA-0051927381|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|43.54|7.84|51.38
2050440165|CLIENT_00596|03677575|188331601|S1AA-0051920225|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|19.88|3.57|23.45
2060200980|CLIENT_00350|62740575|270307413|S1AA-0051900052|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2016739447|CLIENT_00734|124841421|802679857|S9AA-0082227497|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|53.33|9.60|62.93
2060200980|CLIENT_00350|62740575|316839573|S1AA-0051900914|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2054871546|CLIENT_00685|27574575|591972101|S1AA-0052212871|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|36.95|6.66|43.61
2040817262|CLIENT_00984|34230575|216020103|S1AA-0052008742|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|22.18|4.00|26.18
2044862591|CLIENT_00895|69942575|144731601|S1AA-0051702423|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|16.84|3.04|19.88
2016855055|CLIENT_00971|67050575|184510003|S1AA-0052246930|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|15.72|2.84|18.55
2061123522|CLIENT_00748|15196575|052401501|S1AA-0052076833|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|44.20|7.95|52.15
2021705119|CLIENT_00201|40852285|165790847|S9AA-0082078987|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|65.20|11.73|76.93
2006121666|CLIENT_00662|645070911|869999637|S9AA-0082449389|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|183.90|33.10|217.00
2013870601|CLIENT_00098|37026575|484984303|S1AA-0052226690|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|74.45|13.40|87.85
2001156117|CLIENT_00442|72425575|073241401|S1AA-0051899756|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|60.98|10.98|71.96
2050766085|CLIENT_00699|994931321|569464047|S1AA-0051732253|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|21.64|3.91|25.55
2031711814|CLIENT_00408|026702221|599576547|S1AA-0051868974|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|62.23|11.20|73.43
2044862591|CLIENT_00895|69942575|244731601|S1AA-0051702424|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|23.07|4.16|27.23
2056921911|CLIENT_00644|864899231|258803757|S1AA-0052197516|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|41.47|7.46|48.93
2042647818|CLIENT_00266|132847821|845381057|S1AA-0051930790|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|19.88|3.57|23.45
2001605530|CLIENT_00869|19017575|875082503|S1AA-0051675347|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|21.77|3.92|25.69
2015048988|CLIENT_00520|64524695|363979937|S9AA-0082449722|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|118.52|21.34|139.86
2084384500|CLIENT_00932|18794285|022252306|S9AA-0081875200|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|60.15|10.83|70.98
2045832604|CLIENT_00051|722133331|120922757|S1AA-0052265558|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|55.99|10.09|66.08
2044862591|CLIENT_00895|69942575|934731601|S1AA-0051702421|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|16.84|3.04|19.88
2065026469|CLIENT_00218|33435575|927408427|S1AA-0051942804|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|302.00|54.37|356.37
2019530122|CLIENT_00047|166794121|681582637|S1AA-0052147349|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|29.01|5.22|34.23
2024687919|CLIENT_00136|40231575|901193063|S1AA-0051757653|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|13.87|2.51|16.38
2035559917|CLIENT_00985|33245575|563885067|S1AA-0051946577|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|53.33|9.60|62.93
2030767470|CLIENT_00784|79916575|769740973|S1AA-0051717197|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|13.22|2.39|15.61
2049666577|CLIENT_00077|88238406|285908857|S9AA-0081942420|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|53.33|9.60|62.93
2004984092|CLIENT_00883|37931575|312890803|S1AA-0052226783|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.98|3.42|22.40
2095824297|CLIENT_00323|12282575|500535503|S1AA-0051872665|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|35.60|6.40|42.00
2054941434|CLIENT_00458|97044575|579613733|S1AA-0052274746|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|39.69|7.14|46.83
2060200980|CLIENT_00350|62740575|114204213|S1AA-0051900020|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2035835869|CLIENT_00900|62273575|422273443|S1AA-0051900394|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|27.23|4.90|32.13
2017592496|CLIENT_00970|65013575|806844293|S1AA-0052112276|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|43.25|7.78|51.03
2039793515|CLIENT_00045|609635031|366178257|S1AA-0051774652|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.74|3.19|20.93
2013237934|CLIENT_00303|80790575|115374103|S1AA-0051777308|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.08|5.60|36.68
2063339709|CLIENT_00486|838010221|049034837|S1AA-0051977165|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|154.60|27.83|182.42
2060200980|CLIENT_00350|62740575|304204213|S1AA-0051900019|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.92|3.41|22.33
2058246578|CLIENT_00853|28725575|710231601|S1AA-0052294797|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|16.91|3.04|19.95
2056897122|CLIENT_00573|217414901|492943157|S1AA-0051828701|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|53.33|9.60|62.93
2097068950|CLIENT_00228|07000575|262897373|S1AA-0052207399|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.76|2.67|17.43
2052778896|CLIENT_00395|743636121|130930757|S1AA-0052054409|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|100.79|18.14|118.93
2063339709|CLIENT_00486|838010221|945824757|S1AA-0051979746|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|150.74|27.13|177.87
2023799562|CLIENT_00489|35157575|822801601|S1AA-0052090446|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.74|3.19|20.93
2024687919|CLIENT_00136|40231575|757293063|S1AA-0051757654|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|37.02|6.66|43.68
2060200980|CLIENT_00350|62740575|101099673|S1AA-0051900945|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|62.76|11.30|74.06
2054238271|CLIENT_00814|233955121|698491847|S1AA-0051937327|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|106.72|19.21|125.93
2040817262|CLIENT_00984|34230575|709365617|S1AA-0052010738|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|21.36|3.84|25.20
2096447129|CLIENT_00321|93461575|390109501|S1AA-0051981486|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|248.15|44.66|292.81
2063339709|CLIENT_00486|838010221|686858247|S1AA-0051977522|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|149.55|26.92|176.47
2025086317|CLIENT_00367|56850575|056850303|S1AA-0052172236|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|35.53|6.40|41.93
2066367927|CLIENT_00527|688513121|214988537|S1AA-0052324412|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|69.05|12.43|81.48
2093746302|CLIENT_00658|058707021|650322737|S1AA-0052072434|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|52.14|9.39|61.53
2096447129|CLIENT_00321|93461575|297837137|S1AA-0051983765|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|44.44|7.99|52.43
2071082447|CLIENT_00987|34612575|745692323|S1AA-0052009056|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.74|3.19|20.93
2092314059|CLIENT_00618|55685575|060321093|S1AA-0052105496|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|30.49|5.49|35.98
2016982483|CLIENT_00253|371954321|306028357|S1AA-0052230960|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|56.06|10.09|66.15
2058246578|CLIENT_00853|28725575|310231601|S1AA-0052294796|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|23.67|4.26|27.93
2084074807|CLIENT_00310|50984575|598430143|S1AA-0051764281|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|33.75|6.08|39.83
2000279692|CLIENT_00168|00612575|012765237|S1AA-0051738895|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|56.66|10.19|66.85
2003858294|CLIENT_00954|763272331|108431757|S1AA-0052190743|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.79|3.21|21.00
2062740957|CLIENT_00529|58262575|371999033|S1AA-0052315663|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|22.48|4.05|26.53
2035102698|CLIENT_00950|82037575|767789501|S1AA-0052260621|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.69|3.36|22.05
2033527809|CLIENT_00688|818737121|743971247|S1AA-0051854877|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|56.29|10.14|66.43
2043951639|CLIENT_00898|53205575|967384283|S1AA-0051955629|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|118.59|21.34|139.93
2024687919|CLIENT_00136|40231575|815393063|S1AA-0051757659|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.83|2.67|17.50
2016722807|CLIENT_00364|838714921|210821957|S9AA-0082374543|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|17.74|3.19|20.93
2084384500|CLIENT_00932|79794575|734671503|S1AA-0051716139|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.92|3.41|22.33
2024687919|CLIENT_00136|40231575|951023063|S1AA-0051757651|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.76|2.67|17.43
1048743727|CLIENT_00498|54325575|373983473|S1AA-0052030279|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|35.60|6.40|42.00
2075453385|CLIENT_00684|402956121|143573067|S1AA-0051762733|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|53.33|9.60|62.93
2068624950|CLIENT_00710|57851575|343254133|S1AA-0052240586|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|24.86|4.47|29.33
1048743727|CLIENT_00498|54325575|302964167|S1AA-0052035602|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|28.60|5.15|33.74
2052186925|CLIENT_00931|177250221|168760067|S1AA-0052218735|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|55.99|10.09|66.08
2080122729|CLIENT_00270|743800531|311429957|S1AA-0052055179|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|115.38|20.77|136.15
2057227210|CLIENT_00864|14483575|445755127|S1AA-0051997260|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|20.53|3.69|24.22
2093365484|CLIENT_00200|46430575|827069503|S1AA-0052165371|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|49.18|8.86|58.03
2017932836|CLIENT_00414|555045021|982227757|S1AA-0052109076|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|115.38|20.77|136.15
2033295502|CLIENT_00513|159921021|977833337|S1AA-0052079202|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|22.48|4.05|26.53
2000734783|CLIENT_00974|13088216|131072606|S9AA-0082308808|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|62.76|11.30|74.06
2060056891|CLIENT_00140|70859285|861692306|S9AA-0082099827|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|82.11|14.77|96.88
2086602695|CLIENT_00868|99425785|516467306|S9AA-0082039717|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|62.88|11.32|74.20
2003858294|CLIENT_00954|763272331|857541757|S1AA-0052190744|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.79|3.21|21.00
2069451715|CLIENT_00549|217765221|450638837|S1AA-0051827357|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|33.16|5.97|39.13
2022642503|CLIENT_00537|334038211|859645127|S1AA-0051942756|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|27.23|4.90|32.13
2029817021|CLIENT_00178|69717575|309099501|S1AA-0051702402|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|20.29|3.65|23.94
2000150523|CLIENT_00972|11601575|282694363|S1AA-0051819060|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|77.06|13.87|90.93
2095007193|CLIENT_00907|01754575|127596503|S1AA-0051791032|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|85.65|15.43|101.08
2016142658|CLIENT_00521|71440575|218426103|S1AA-0051845396|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|10.39|1.86|12.25
2005457279|CLIENT_00183|65071385|486109447|S9AA-0081655209|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|54.05|9.72|63.77
2029921832|CLIENT_00162|431609131|255107857|S1AA-0051952912|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|100.79|18.14|118.93
2091514048|CLIENT_00099|01841575|067892113|S1AA-0051791138|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.92|3.41|22.33
2084384500|CLIENT_00932|79794575|846989603|S1AA-0051716189|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|20.52|3.70|24.22
2001156117|CLIENT_00442|72425575|624630313|S1AA-0052260947|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|35.53|6.40|41.93
2060200980|CLIENT_00350|62740575|390307413|S1AA-0051900053|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2057406010|CLIENT_00884|618659521|438653757|S1AA-0051843497|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|25.38|4.58|29.96
2024687919|CLIENT_00136|40231575|515372803|S1AA-0051756959|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|29.60|5.33|34.93
2001681016|CLIENT_00750|279309221|154375937|S1AA-0052222272|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|15.19|2.73|17.92
2060200980|CLIENT_00350|62740575|498997223|S1AA-0051900146|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2060200980|CLIENT_00350|62740575|354307413|S1AA-0051900054|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.92|3.41|22.33
2064887435|CLIENT_00142|416418121|785016857|S1AA-0051809684|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|71.13|12.80|83.93
2081042486|CLIENT_00385|10560575|334412823|S1AA-0051743662|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|663.35|70.39|733.74
2097068950|CLIENT_00228|07000575|366960803|S1AA-0052206527|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.83|2.67|17.50
2018117869|CLIENT_00044|101568521|944913547|S1AA-0051746274|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|97.52|17.56|115.08
2060200980|CLIENT_00350|62740575|616839573|S1AA-0051900916|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|16.55|2.98|19.53
2096031193|CLIENT_00429|511658121|072658647|S1AA-0051834982|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.98|3.42|22.40
2050440165|CLIENT_00596|03677575|088331601|S1AA-0051920224|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|13.58|2.45|16.03
2056921911|CLIENT_00644|864899231|403075857|S1AA-0052197803|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|44.20|7.95|52.15
2015648856|CLIENT_00530|88180575|033741203|S1AA-0052328761|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.50|3.15|20.65
2020274387|CLIENT_00535|898656221|166321847|S1AA-0051726215|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|28.95|5.22|34.16
2070410790|CLIENT_00505|92465095|733660406|S9AA-0082290543|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|64.77|11.67|76.44
2098363854|CLIENT_00063|80290575|900256073|S1AA-0051778350|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|79.49|14.31|93.80
2086851615|CLIENT_00905|70647575|494912237|S1AA-0051813646|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|40.87|7.36|48.23
2029902035|CLIENT_00756|66947575|956960057|S1AA-0052182638|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|5.88|1.05|6.93
2072882399|CLIENT_00032|74784575|887794303|S1AA-0052049713|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|53.51|9.63|63.14
2051341964|CLIENT_00219|50325575|499693401|S1AA-0051763659|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|9.43|1.70|11.13
2021595413|CLIENT_00021|79665575|680473463|S1AA-0051716949|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|76.99|13.87|90.86
2023799562|CLIENT_00489|35157575|380443237|S1AA-0052092815|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|10.32|1.86|12.18
2068445567|CLIENT_00718|789395911|782351167|S1AA-0052334870|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|26.40|4.75|31.15
2028712026|CLIENT_00204|00750575|083214193|S1AA-0051738053|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|1864.84|296.49|2161.32
2060200980|CLIENT_00350|62740575|884509303|S1AA-0051893114|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.38|5.65|37.03
2018117869|CLIENT_00044|101568521|776498747|S1AA-0051746603|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|54.87|9.88|64.75
2058797594|CLIENT_00421|53591575|766920023|S1AA-0051954676|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|19.88|3.57|23.45
2033591606|CLIENT_00518|75136575|305587993|S1AA-0052119178|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|15.96|2.87|18.83
2052142070|CLIENT_00503|887064611|003403727|S1AA-0052337666|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|26.10|4.70|30.80
2086602695|CLIENT_00868|34761575|085092723|S1AA-0052009093|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|65.79|11.84|77.63
2051947639|CLIENT_00103|62947575|211702203|S1AA-0051893066|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|85.65|15.43|101.08
2036223175|CLIENT_00279|737207511|285918547|S1AA-0051971093|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|21.95|3.96|25.90
2091198935|CLIENT_00319|25242575|929982823|S1AA-0052084072|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|19.81|3.57|23.38
2086602695|CLIENT_00868|34761575|119794447|S1AA-0052011629|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.74|3.19|20.93
2031756935|CLIENT_00484|83698185|359881306|S9AA-0082367759|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|81.21|14.62|95.83
2007950781|CLIENT_00069|46400575|209429993|S1AA-0052166826|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.62|3.36|21.98
2060200980|CLIENT_00350|62740575|850307413|S1AA-0051900051|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|59.26|10.67|69.93
2060200980|CLIENT_00350|62740575|530004003|S1AA-0051893006|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|59.26|10.67|69.93
2068272028|CLIENT_00792|08726575|286821993|S1AA-0052282682|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|59.79|10.77|70.56
2051341964|CLIENT_00219|50325575|736313473|S1AA-0051764796|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|194.89|1.60|196.49
2088325879|CLIENT_00287|953144321|959676167|S1AA-0052137700|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|31.37|5.66|37.03
2095867314|CLIENT_00095|937784911|240322237|S1AA-0051983775|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|20.11|3.62|23.73
2059516434|CLIENT_00689|426972121|962197537|S1AA-0051888522|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|50.13|9.02|59.15
2031711814|CLIENT_00408|026702221|218307547|S1AA-0051868976|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|91.89|16.54|108.43
2045845197|CLIENT_00771|843878221|842535937|S9AA-0082458118|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|15.19|2.73|17.92
2068624950|CLIENT_00710|57851575|743767433|S1AA-0052240619|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|197.83|35.62|233.45
2056921911|CLIENT_00644|864899231|516365857|S1AA-0052197801|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|44.20|7.95|52.15
2023009780|CLIENT_00141|16530575|148920103|S1AA-0052145011|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|82.99|14.94|97.93
2058797594|CLIENT_00421|53591575|786920023|S1AA-0051954677|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|9.49|1.71|11.20
2033397761|CLIENT_00841|05833575|767093043|S1AA-0052070586|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|24.86|4.47|29.33
2056934422|CLIENT_00124|23092575|483264303|S1AA-0051934009|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|9.42|1.71|11.13
2091198935|CLIENT_00319|25242575|430017301|S1AA-0052076755|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|572.99|103.15|676.13
2072727583|CLIENT_00076|32851575|196475917|S1AA-0051881562|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|51.91|9.34|61.25
2087905445|CLIENT_00039|46110895|104211757|S9AA-0081734630|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|88.92|16.01|104.93
2025086317|CLIENT_00367|56850575|436850303|S1AA-0052172235|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|40.87|7.36|48.23
2088352056|CLIENT_00309|539747421|726472347|S1AA-0051957254|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|15.42|2.78|18.20
2060200980|CLIENT_00350|62740575|132039543|S1AA-0051900426|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|18.92|3.41|22.33
2047587904|CLIENT_00534|79590575|314006827|S1AA-0051718191|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|47.04|8.47|55.51
2043779813|CLIENT_00336|52770575|783042083|S1AA-0051894246|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|32.63|5.87|38.50
2037677145|CLIENT_00229|593385521|373943657|S1AA-0051707137|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|90.70|16.33|107.03
2024687919|CLIENT_00136|40231575|351023063|S1AA-0051757649|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.83|2.67|17.50
2045140447|CLIENT_00274|132079121|940635957|S1AA-0051932598|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|88.56|15.95|104.51
2039137544|CLIENT_00939|28944575|486381503|S1AA-0052294980|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|27.23|4.90|32.13
2096608121|CLIENT_00272|25824575|763551601|S1AA-0052076890|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|5.94|1.06|7.00
2046751787|CLIENT_00193|929969021|420311537|S1AA-0051915765|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|20.71|3.72|24.43
2064808256|CLIENT_00329|535599421|152755957|S1AA-0051960034|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|77.06|13.87|90.93
2005896521|CLIENT_00455|68763575|135767343|S1AA-0052322613|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|12.69|2.29|14.98
2051379016|CLIENT_00444|00140116|695047857|S9AA-0082054705|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|35.29|6.36|41.65
2029095052|CLIENT_00476|039297221|230583457|S1AA-0051924675|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|44.20|7.95|52.15
2051800045|CLIENT_00346|282744421|826967057|S9AA-0081889278|FACTURACION CICLICA|AMDOCS|20260601|2026-06-17|PEN|16.73|3.01|19.74
2077608678|CLIENT_00105|15302575|622658713|S1AA-0052077218|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|103.10|18.56|121.66
2018723284|CLIENT_00943|18152575|087358501|S1AA-0052287845|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|17.79|3.21|21.00
2022681851|CLIENT_00304|95901575|124451601|S1AA-0052124482|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|33.75|6.08|39.83
2058522670|CLIENT_00388|18014575|075617973|S1AA-0052289096|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|62.22|11.21|73.43
2024687919|CLIENT_00136|40231575|012393063|S1AA-0051757658|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|14.83|2.67|17.50
1048743727|CLIENT_00498|54325575|908044473|S1AA-0052030280|FACTURACION CICLICA|AMDOCS|20260605|2026-06-21|PEN|23.07|4.16|27.23
