SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|CICLO|FECHAALTA|STATUS_DESC|LN_PLAN_DESC|LN_SUBSCRIBER_STATUS_DESC|INT_PLAN_DESC|INT_ORIGINAL_ACTIVATION_DATE|TV_PLAN_DESC|TV_ORIGINAL_ACTIVATION_DATE|TV_TECNOLOGIA|TV_SERVICE_TECHNOLOGY|TV_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_DESC|INT_SUBSCRIBER_STATUS_DESC|SUB_MAIN_OFFER_TRIODUO|ES_MOVISTARTOTAL|DESCUENTO_PROMOCION_PRODUCTO_DESC|DECOS_CANTIDAD
SEGMENTO_004|2087841208|CLIENT_00474|81624306|258533506|17|2021-09-16 00:00:00|Active|||MOVISTAR DUO INTERNET A|2021-09-16 00:00:00|TV ESTANDAR HD|2021-09-16 00:00:00|HFC|CATV|Active|Dúo Internet TV Estándar HD|Active|Duos TV BA|0||2
SEGMENTO_004|2020274387|CLIENT_00535|898656221|264416447|5|2024-02-07 00:00:00|Active|||MOV INTERNET CAB RA S23|2024-02-07 12:58:13||||||Internet Movistar RA S23|Active|MonoInt|0|Descto Plan Internet 50% x 2 ms|
SEGMENTO_004|2062185872|CLIENT_00774|913599321|048944447|31|2024-01-30 00:00:00|Active|MOVISTAR VOZ DMU S23|Active|MOV INTERNET DUO RA S23|2024-01-30 12:42:07||||||Duo Movistar Voz Internet RA S23|Active|Duos BA|0|Descto Plan Internet 50% x 2 ms, Descto Plan Voz 50% x 2 ms|
SEGMENTO_004|2052036896|CLIENT_00239|81602385|897922347|31|2023-11-29 00:00:00|Suspended|||MOV INTERNET CAD DUO RA S23|2023-11-29 09:19:08|TV ESTANDAR HD DUO S23|2023-11-29 09:19:08|HFC|CATV|Suspended|Duo Internet Estandar HD RA S23|Suspended|Duos TV BA|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms|2
SEGMENTO_004|2049726118|CLIENT_00693|53967106|952071506|17|2009-03-16 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-12-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0|DTO FIDE S/ 3 ILIM|
SEGMENTO_004|2043108067|CLIENT_00772|95734385|204243306|17|1984-07-19 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2020-06-18 00:00:00|TV ESTANDAR|2020-06-18 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_002|2056046163|CLIENT_00994|31979006|770501506|17|2008-01-26 00:00:00|Active||||2008-01-26 00:00:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_002|2039216584|CLIENT_00936|87475006|795560506|17|2022-05-11 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAE RA|2022-05-11 00:00:00|TV ESTANDAR HD A|2022-05-11 00:00:00|FTTH|CATV|Active|Trío Movistar Voz Internet Estandar HD RA|Active|Trios CATV|0||2
SEGMENTO_001|2026242865|CLIENT_00930|64033506|426726506|31|2008-07-17 00:00:00|Active||||2008-07-17 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_004|2064786199|CLIENT_00357|48525585|651365306|17|2019-10-01 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-10-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|1003385935|CLIENT_00953|57782806|772628506|31|2015-04-27 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2021-07-01 00:00:00|TV ESTANDAR|2021-07-01 00:00:00|FTTH|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0|INTERNET MOVIL BAF S/25|2
SEGMENTO_004|2015243618|CLIENT_00254|21711785|889327306|31|2013-10-19 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DÚO|2020-09-01 00:00:00||||||Dúo Plano Local Internet|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_003|2074885080|CLIENT_00308|98360006|864699406|31|1975-06-13 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2028857166|CLIENT_00631|93250706|140886506|31|2022-04-20 00:00:00|Suspended|||MOV INTERNET CAB RA|2022-04-20 00:00:00||||||Internet Movistar RA|Collection Suspension ( Subscr|MonoInt|0||
SEGMENTO_004|2045121201|CLIENT_00767|992659121|014883737|31|2023-02-24 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-02-24 20:05:13||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2063121146|CLIENT_00778|47558285|767682306|31|2019-07-18 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-07-18 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2082057839|CLIENT_00554|16502516|980105606|31|2013-02-08 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DÚO|2017-03-10 00:00:00||||||Dúo Plano Local Internet|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_004|2075370034|CLIENT_00145|32866016|214130606|17|2001-03-02 00:00:00|Active|Línea Movistar Voz|Active||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_004|2033412319|CLIENT_00995|16408706|054997506|31|2016-12-21 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-03-23 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2063339709|CLIENT_00486|838010221|686858247|5|2023-11-11 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2023-11-11 12:49:37|TV ESTANDAR HD DUO S23|2023-11-11 12:49:35|FTTH|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0||6
SEGMENTO_002|2032318459|CLIENT_00719|49671895|943638406|31|2015-06-17 00:00:00|Active|MOVISTAR VOZ DUO|Active|||TV ESTANDAR D|2021-09-12 00:00:00|HFC|CATV|Active|Dúo Plano Local Estándar HD PSTN||Duos CATV|0||2
SEGMENTO_004|2096770204|CLIENT_00203|30948116|012735537|17|2022-11-27 00:00:00|Active|||MOV INTERNET CAB RA|2022-11-27 11:41:57||||||Internet Movistar RA|Active|MonoInt|0||
SEGMENTO_004|2082221937|CLIENT_00364|23923106|286931506|31|2020-12-28 00:00:00|Active|||MOVISTAR SOLO INTERNET|2020-12-28 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2096100663|CLIENT_00636|49400406|888284506|31|2002-04-04 00:00:00|Active|MOVISTAR VOZ DUO CTRL ADSL B|Active|MOVISTAR INTERNET DUO CTRL ADSL B|2021-09-12 00:00:00||||||Dúo Plano Control B|Active|Duos BA|0||
SEGMENTO_004|1003385935|CLIENT_00953|57782806|460217237|31|2022-08-03 00:00:00|Active|||MOV INTERNET CAD DUO RA|2022-08-03 16:42:23|TV ESTANDAR HD DUO|2022-08-03 16:42:26|FTTH|CATV|Active|Dúo Internet Estándar HD RA|Active|Duos TV BA|0||2
SEGMENTO_004|2037039972|CLIENT_00968|12314606|793736506|17|2018-09-07 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2018-09-07 00:00:00|TV ESTANDAR|2018-09-07 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0|Ajuste al plan ip S/13.9 por 12 meses|2
SEGMENTO_004|2066464531|CLIENT_00087|48105906|080730737|31|2023-02-10 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2023-02-10 12:53:50|TV ESTANDAR HD A S23|2023-02-10 12:53:50|FTTH|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2002082803|CLIENT_00749|28813306|183343506|17|1994-12-15 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2022-01-07 00:00:00|TV ESTANDAR HD|2022-01-07 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0|DTO FIDE S/ 3 ILIM, Fideliza Porc Internet 95% x 6 Meses, Fideliza Porc TV 95% x 6 Meses, Fideliza Porc Voz 95% x 6 Meses|2
SEGMENTO_004|2046058498|CLIENT_00633|29517795|905297406|31|2000-03-14 00:00:00|Active|Q51 LINEA PREMIUM B|Active||||||||LN. SEMIPLANA LIBRE||MonoLn|0||
SEGMENTO_004|2082499320|CLIENT_00489|52712985|906929306|31|2017-01-26 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-10-24 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_004|2075533541|CLIENT_00465|333088111|764473537|23|2022-11-22 00:00:00|Active|MOVISTAR VOZ TMU|Active|MOV INTERNET CAE RA|2022-11-22 15:58:15|TV ESTANDAR HD A|2022-11-22 15:58:12|FTTH|CATV|Active|Trío Movistar Voz Internet Estandar HD RA|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|4
SEGMENTO_004|1021589348|CLIENT_00084|71523216|892452606|31|1993-05-26 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2021-08-01 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_004|2059054819|CLIENT_00448|47535606|763276506|31|2020-06-19 00:00:00|Active|||MOVISTAR DUO INTERNET HD|2020-06-19 00:00:00|TV ESTANDAR DUO|2020-06-19 00:00:00|HFC|CATV|Active|Dúo Internet Estándar HD|Active|Duos TV BA|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2008001207|CLIENT_00593|42060885|889618306|17|2021-06-03 00:00:00|Active|||MOVISTAR SOLO INTERNET|2021-06-03 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2052036896|CLIENT_00239|81602385|754132347|31|2023-11-29 00:00:00|Suspended|||MOV INTERNET CAB RA S23|2023-11-29 11:27:38||||||Internet Movistar RA S23|Suspended|MonoInt|0|Descto Plan Internet 50% x 2 ms|
SEGMENTO_004|2014166280|CLIENT_00551|88546606|156056506|17|2016-06-10 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DUO ADSL|2021-12-18 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Collection Suspension ( Subscr|Duos BA|0|DTO FIDE S/ 5 ILIM|
SEGMENTO_004|2004470530|CLIENT_00006|63862495|084934406|31|2000-07-04 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-08-02 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2021869954|CLIENT_00918|20363306|979623506|17|2020-12-01 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2020-12-01 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2070061501|CLIENT_00344|472278021|175779437|31|2022-11-03 00:00:00|Active|||MOV INTERNET CAB RA|2022-11-03 17:48:29||||||Internet Movistar RA|Active|MonoInt|0|Ajuste al plan ip S/5.91 por 12 meses|
SEGMENTO_001|2026242865|CLIENT_00930|70123506|255726506|31|2020-10-23 00:00:00|Active||||2020-10-23 00:00:00||||||SIP TRUNK|Active|MonoInt|0||
SEGMENTO_004|2009085356|CLIENT_00640|60803995|756729406|31|2011-11-29 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2028381006|CLIENT_00481|84372185|908521306|31|2019-12-29 00:00:00|Suspended|||MOVISTAR SOLO INTERNET|2019-12-29 00:00:00||||||Internet Movistar|Suspended|MonoInt|0||
SEGMENTO_004|2011722087|CLIENT_00088|08841006|147620506|17|2014-12-30 00:00:00|Active|Línea Movistar Voz|Active||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_004|2012621430|CLIENT_00065|85425595|340665406|31|1997-08-26 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-05-19 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2075863671|CLIENT_00860|56562795|551637406|31|1999-05-28 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2023-02-03 06:44:17||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2096148900|CLIENT_00810|45247495|092284406|31|2014-07-24 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2019-08-10 00:00:00|TV ESTANDAR|2015-02-09 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||3
SEGMENTO_004|2006444294|CLIENT_00359|01797306|954073506|31|2018-08-21 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2018-08-21 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|1038544262|CLIENT_00966|65269006|064090506|31|2000-04-26 00:00:00|Active|Línea Control|Active||||||||Línea Control VoIP||MonoLn|0||
SEGMENTO_004|2044789187|CLIENT_00896|678241221|543731347|5|2023-11-25 00:00:00|Active|||MOV INTERNET CAB RA S23|2023-11-25 10:42:06||||||Internet Movistar RA S23|Active|MonoInt|0|Fideliza Porc Internet 50% x 6 Meses|
SEGMENTO_004|2022589688|CLIENT_00286|40820706|352307506|99|2014-08-13 00:00:00|Active|TPI PREPAGO|Active||||||||TPI PREPAGO||MonoLn|0||
SEGMENTO_004|2042761198|CLIENT_00731|82013506|861748447|17|2024-02-17 00:00:00|Active|||MOV INTERNET CAB RA O23|2024-02-17 15:08:14||||||Internet Movistar RA O23|Active|MonoInt|0||
SEGMENTO_004|2024654901|CLIENT_00714|89444995|119649406|17|2018-09-04 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA|2021-11-24 00:00:00||||||Dúo Movistar Voz Internet RA|Active|Duos BA|0||
SEGMENTO_002|2042422772|CLIENT_00369|16957706|431187506|31|2006-09-08 00:00:00|Active||||2006-09-08 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_004|2069507116|CLIENT_00675|57902706|201034147|17|2023-09-06 00:00:00|Active|||MOV INTERNET CAD DUO RA M23|2023-09-06 14:32:58|TV ESTANDAR HD DUO M23|2023-09-06 14:32:59|FTTH|CATV|Active|Dúo Internet Estándar HD RA M23|Active|Duos TV BA|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses|2
SEGMENTO_004|2090077848|CLIENT_00372|642452221|040421837|31|2023-03-29 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-29 11:17:12||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_001|2026242865|CLIENT_00930|08082506|616726506|31|2008-03-12 00:00:00|Active||||2008-03-12 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_004|2007494049|CLIENT_00339|38200585|972015306|17|2015-04-09 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2020-06-18 00:00:00|TV ESTANDAR|2020-06-18 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||4
SEGMENTO_004|2064019811|CLIENT_00806|02261985|628642937|31|2023-05-16 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-05-16 19:44:30||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|1042862786|CLIENT_00787|38392116|173211606|31|1990-11-23 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2021-07-20 00:00:00|TV ESTANDAR|2021-07-20 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0||2
SEGMENTO_004|2086870606|CLIENT_00742|57302695|286249447|31|2024-02-23 00:00:00|Active|||MOV INTERNET CAD DUO RA S23|2024-02-23 14:25:50|TV ESTANDAR HD DUO S23|2024-02-23 14:25:51|HFC|CATV|Active|Duo Internet Estandar HD RA S23|Active|Duos TV BA|0|Descto Plan Internet 50% x 2 ms, Descto Plan TV 50% x 2 ms|3
SEGMENTO_001|2026242865|CLIENT_00930|23903506|025726506|31|2008-03-08 00:00:00|Active||||2008-03-08 00:00:00||||||RDSI|Active|MonoInt|0||
SEGMENTO_003|2008935428|CLIENT_00164|087471221|336668737|15|2023-03-17 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-03-17 11:29:12||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2011315139|CLIENT_00002|29261506|196015506|17|2016-04-16 00:00:00|Active|MOVISTAR VOZ DUO LOCAL|Active|MOVISTAR INTERNET DUO LOCAL|2017-08-22 00:00:00||||||Dúo Voz Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2043325056|CLIENT_00080|28112895|210728406|17|2019-01-10 00:00:00|Suspended|MOVISTAR VOZ DUO|Collection Suspension ( Subscr|MOVISTAR INTERNET DÚO|2019-01-10 00:00:00||||||Dúo Plano Local Internet|Collection Suspension ( Subscr|Duos BA|0||
SEGMENTO_002|2032318459|CLIENT_00719|96912895|713638406|31|2012-06-21 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2022-03-18 00:00:00|TV ESTANDAR HD|2022-03-18 00:00:00|HFC|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||5
SEGMENTO_004|2004403801|CLIENT_00180|51668695|822986406|17|2019-12-05 00:00:00|Active|MOVISTAR VOZ TRÍO B|Active|TRIO MOVISTAR INTERNET D|2021-05-28 00:00:00|TV ESTANDAR HD|2020-10-30 00:00:00|FTTH|CATV|Active|Trío Voz Internet Estándar HD|Active|Trios CATV|0||6
SEGMENTO_004|2093437777|CLIENT_00436|62547185|614671306|17|2019-11-06 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-11-06 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0||
SEGMENTO_004|2056897122|CLIENT_00573|217414901|025931347|5|2023-11-27 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2023-11-27 18:08:17|TV ESTANDAR HD A S23|2023-11-27 18:08:18|HFC|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2046916374|CLIENT_00711|22517785|454977306|17|2019-06-08 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET|2019-06-08 00:00:00|TV ESTANDAR|2019-06-08 00:00:00|FTTH|CATV|Active|Trío Plano Local Internet Estándar|Active|Trios CATV|0||6
SEGMENTO_004|2096247949|CLIENT_00334|014420021|698221337|31|1990-12-26 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2019-10-12 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0|Ajuste Renta Internet S/ 4.50 ILIM|
SEGMENTO_004|2050836779|CLIENT_00070|702465221|633428837|31|2023-04-27 00:00:00|Active|||MOV INTERNET CAB RA 22|2023-04-27 13:33:28||||||Internet Movistar RA D22|Active|MonoInt|0||
SEGMENTO_004|2094607578|CLIENT_00434|670143411|993722637|31|2022-12-29 00:00:00|Active|MOVISTAR VOZ DMU|Active|MOV INTERNET DUO RA 22|2022-12-29 16:43:25||||||Dúo Movistar Voz Internet RA D22|Active|Duos BA|0||
SEGMENTO_004|2045107949|CLIENT_00795|48653006|921430506|31|2004-12-29 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_003|2074885080|CLIENT_00308|71070006|404699406|31|1997-05-08 00:00:00|Suspended|Q51 LINEA PREMIUM C|Collection Suspension ( Subscr||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2078938243|CLIENT_00676|832104121|563180147|23|2019-08-24 00:00:00|Active|MOVISTAR VOZ RV|Active|MOVISTAR INTERNET TOTAL|2022-06-01 00:00:00|TV ESTANDAR DIGITAL (RV)|2022-06-01 00:00:00|HFC|CATV|Active|Movistar Total HD|Active|Trios CATV|1||2
SEGMENTO_004|2054022480|CLIENT_00547|34818616|650877606|31|2010-07-22 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2014332657|CLIENT_00751|04139606|534776506|31|1992-07-22 00:00:00|Active|MOVISTAR VOZ DMU S23|Active|MOV INTERNET DUO RA S23|2024-02-07 11:13:04||||||Duo Movistar Voz Internet RA S23|Active|Duos BA|0||
SEGMENTO_002|2017768500|CLIENT_00417|72941616|851716606|17|1971-07-01 00:00:00|Active|Línea Movistar Voz|Active||||||||Línea Movistar Voz VoIP||MonoLn|0||
SEGMENTO_004|2070083854|CLIENT_00585|36732306|972913506|31|2002-10-16 00:00:00|Active|MOVISTAR VOZ TRIO|Active|TRIO MOVISTAR INTERNET E|2021-10-24 00:00:00|TV ESTANDAR|2021-10-24 00:00:00|HFC|CATV|Active|Trio Movistar Voz Estandar HD EST HBO STAR|Active|Trios CATV|0||4
SEGMENTO_004|2001109147|CLIENT_00012|43224195|205051406|31|2019-12-27 00:00:00|Active|||MOVISTAR SOLO INTERNET|2019-12-27 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2088859624|CLIENT_00594|241572321|215104047|31|2023-07-21 00:00:00|Active|MOVISTAR VOZ DMU M23|Active|MOV INTERNET DUO RA M23|2023-07-21 13:55:42||||||Dúo Movistar Voz Internet RA M23|Active|Duos BA|0||
SEGMENTO_004|2068641471|CLIENT_00978|14883106|304231506|31|1995-08-26 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2021-08-01 00:00:00|TV ESTANDAR|2021-08-01 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0|AJUSTE FID S/50 ILIM, Descuento IPJUL23 EXO TV S/10.00 x 12m, Fideliza Porc Internet 95% x 6 Meses, Fideliza Porc TV 95% x 6 Meses, Fideliza Porc Voz 95% x 6 Meses|3
SEGMENTO_002|2021159453|CLIENT_00381|47003706|123027506|31|2008-09-09 00:00:00|Active||||2008-09-09 00:00:00||||||Troncal|Active|MonoInt|0||
SEGMENTO_004|2037757541|CLIENT_00199|43669685|490407306|31|2019-10-02 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET TRÍO|2019-10-02 00:00:00|TV ESTANDAR|2019-10-02 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD|Active|Trios CATV|0|Descuento IPJUL23 EXO TV S/10.00 x 12m, Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2009085356|CLIENT_00640|41552995|336729406|31|2012-12-05 00:00:00|Active|MOVISTAR VOZ TRIO|Active|MOVISTAR INTERNET ADSL TRÍO HD|2022-02-16 00:00:00|TV ESTANDAR|2022-02-16 00:00:00|HFC|CATV|Active|Trío Plano Local Internet Estándar HD A|Active|Trios CATV|0||4
SEGMENTO_004|2064447144|CLIENT_00541|08389795|252508406|31|2015-10-07 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DUO ADSL|2016-11-11 00:00:00||||||Dúo Voz Plano Local Internet ADSL|Active|Duos BA|0||
SEGMENTO_004|2044366286|CLIENT_00796|38719095|177990406|31|2014-03-13 00:00:00|Active|||MOVISTAR SOLO INTERNET|2020-09-07 00:00:00||||||Internet Movistar|Active|MonoInt|0||
SEGMENTO_004|2091061273|CLIENT_00653|90142306|379823506|17|2014-07-09 00:00:00|Active|MOVISTAR VOZ TRIO DTH|Active|Movistar Trio Internet DTH|2022-01-07 00:00:00|MOVISTAR ESTANDAR SATELITAL|2016-10-15 00:00:00|DTH|DTH|Active|Trío Movistar Voz Internet TV Satelital|Active|Trios DTH|0|Ajuste Renta Internet S/ 15.00 ILIM, BLOQUE FULL HD DTH, DTO FIDE S/ 5 ILIM, Punto adicional HD DTH|
SEGMENTO_004|2051367485|CLIENT_00262|97093406|169234506|31|2015-03-09 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-12-07 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0|DTO FIDE S/10.9 ILIM|
SEGMENTO_004|2014716920|CLIENT_00769|77045416|954232837|31|2023-04-01 00:00:00|Active|||MOV INTERNET CAD DUO RA 22|2023-04-01 13:38:29|TV ESTANDAR HD DUO|2023-04-01 13:38:27|FTTH|CATV|Active|Dúo Internet Estándar HD RA D22|Active|Duos TV BA|0|Descuento IPJUL23 EXO TV S/10.00 x 12m|2
SEGMENTO_004|2082043891|CLIENT_00584|50111885|145028306|17|2011-09-03 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
SEGMENTO_004|2018488844|CLIENT_00289|57537295|511382406|31|2014-08-29 00:00:00|Active|Línea Control|Active||||||||Línea Control||MonoLn|0||
SEGMENTO_004|2066464531|CLIENT_00087|48105906|087129506|31|2020-06-25 00:00:00|Active|MOVISTAR VOZ TMU S23|Active|MOV INTERNET CAF RA S23|2020-06-25 00:00:00|TV ESTANDAR HD A S23|2020-06-25 00:00:00|HFC|CATV|Active|Trio Mov. Voz Int. Estandar HD RA S23|Active|Trios CATV|0|Fideliza Porc Internet 50% x 6 Meses, Fideliza Porc TV 50% x 6 Meses, Fideliza Porc Voz 50% x 6 Meses|2
SEGMENTO_004|2068178034|CLIENT_00379|31994606|972666506|31|2017-09-22 00:00:00|Active|MOVISTAR VOZ DUO|Active|MOVISTAR INTERNET DÚO|2021-12-30 00:00:00||||||Dúo Plano Local Internet|Active|Duos BA|0|DTO FIDE S/30.9 ILIM|
SEGMENTO_004|2015048988|CLIENT_00520|64524695|363979937|31|2023-06-26 00:00:00|Active|MOVISTAR VOZ TMU M23|Active|MOV INTERNET CAF RA M23|2023-06-26 12:39:51|TV ESTANDAR HD A M23|2023-06-26 12:39:49|HFC|CATV|Active|Trío Mov. Voz Int. Estandar HD RA M23|Active|Trios CATV|0||3
SEGMENTO_004|2035557284|CLIENT_00828|39666216|413053437|17|2022-10-06 00:00:00|Active|||MOV INTERNET CAD DUO RA|2022-10-06 17:25:12|TV ESTANDAR HD DUO|2022-10-06 17:25:11|HFC|CATV|Active|Dúo Internet Estándar HD RA|Active|Duos TV BA|0||4
SEGMENTO_004|2053125283|CLIENT_00112|31384206|062532506|31|1986-02-17 00:00:00|Active|Q51 LINEA PREMIUM C|Active||||||||LN. PLANA LOCAL||MonoLn|0||
