SEGMENTO_PAIS|NUMERO_IDENTIFICACION_FISCAL|RAZON_SOCIAL|COD_CLIENTE|COD_CUENTA|FLAG_STAFF|PRODUCTO|FECHA_ALTA|ESTADO_LINEA|ESTADO_TELEFONO_RAZON|TIPO_LINEA|PRODUCT_DESC|PLAN_PRINCIPAL|CANT_PROMOCIONES|PROM_DSCTO|PLAN_ROAMING_DATOS|Fecha_Inicio_Permanencia|Fecha_Fin_Permanencia|Meses_Permanencia
SEGMENTO_002|2098363854|CLIENT_00063|80290575|421513101|N|Movil Abierto|18/03/2021|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|||Activación MB Internacionales|05/11/2022||
SEGMENTO_002|2098363854|CLIENT_00063|80290575|421513101|N|Movil Abierto|18/03/2021|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|||Activación MB Internacionales|05/11/2022||
SEGMENTO_002|2098363854|CLIENT_00063|80290575|421513101|N|Movil Abierto|18/03/2021|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|||Activación MB Internacionales|05/11/2022||
SEGMENTO_002|2098363854|CLIENT_00063|80290575|421513101|N|Movil Abierto|18/03/2021|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 62.9 I|||Activación MB Internacionales|05/11/2022||
SEGMENTO_004|2053555214|CLIENT_00159|963595521|864148447|N|Movil Abierto|17/02/2024|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 72.9||||18/10/2025||
SEGMENTO_004|2096202915|CLIENT_00459|637638531|603421167|N|Movil Control|02/06/2023|Activo|Cambio de Titularidad APC|Equipo|Control Movistar Libre|RV Plan Mi Movistar S/31.9 VI|1|Bono Movistar 15GB 6m (VR S/ 153.85)|Activación MB Internacionales|21/04/2026||
SEGMENTO_004|1002033932|CLIENT_00092|05551575|781721923|N|Movil Abierto|27/11/2009|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 66.9|||Activación MB Internacionales|19/03/2025|18/03/2026|12
SEGMENTO_002|2010441811|CLIENT_00839|122471211|461935027|N|Movil Abierto|19/11/2020|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 90.9|||Activación MB Internacionales|17/11/2020|16/05/2022|18
SEGMENTO_004|2071316506|CLIENT_00040|34954575|646690601|N|Movil Abierto|15/07/2019|Suspendido|Robo - Equipo y simcard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90||||15/07/2019|15/01/2021|18
SEGMENTO_004|2071316506|CLIENT_00040|34954575|546690601|N|Movil Abierto|15/07/2019|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90||||15/07/2019|15/01/2021|18
SEGMENTO_004|2071316506|CLIENT_00040|34954575|446690601|N|Movil Abierto|15/07/2019|Corte|Cobranza - Suspensión Total|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90|1|Descuento de 10% al plan x 6 meses||15/07/2019|15/01/2021|18
SEGMENTO_004|2093305474|CLIENT_00330|21510575|212656643|N|Movil Control|31/05/2012|Corte|Cobranza - Suspensión Total|Equipo|Control Vuela 4G CORP|Plan Vuela N S/ 59.9||||13/02/2018|13/08/2019|18
SEGMENTO_004|2058797594|CLIENT_00421|53591575|786920023|N|Movil Abierto|16/04/2008|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/32|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|04/07/2024|03/07/2025|12
SEGMENTO_004|2058797594|CLIENT_00421|53591575|766920023|N|Movil Abierto|16/04/2008|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 66.90|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|21/06/2026||
SEGMENTO_004|2069275365|CLIENT_00125|29031575|043130263|N|Movil Abierto|13/01/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 149.90|||Activación MB Internacionales|22/01/2019|22/07/2020|18
SEGMENTO_004|2001625741|CLIENT_00222|80203575|686639433|N|Movil Abierto|10/11/2010|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 129.90||||10/11/2010||
SEGMENTO_004|2001625741|CLIENT_00222|80203575|866218843|N|Movil Abierto|31/08/2012|Activo|Fraude - Suspensión Cliente Riesgoso|Equipo|Abierto Vuela Ahorro CORP|Plan Vuela Ahorro S/ 119.9||||31/08/2012||
SEGMENTO_004|2035711012|CLIENT_00432|63816575|653770601|N|Movil Abierto|27/06/2019|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 56.90|1|Descuento de 10% al plan||05/06/2020||
SEGMENTO_004|2037889248|CLIENT_00761|12041575|202389647|N|Movil Abierto|13/05/2017|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/49.9 IV|||Activación MB Internacionales|15/06/2026||
SEGMENTO_004|2037889248|CLIENT_00761|12041575|202389647|N|Movil Abierto|29/05/2024|Activo|Alta Nueva solo SIM|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|12/01/2026||
SEGMENTO_004|2037889248|CLIENT_00761|12041575|516592593|N|Movil Abierto|13/05/2017|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/49.9 IV|||Activación MB Internacionales|15/06/2026||
SEGMENTO_004|2091733360|CLIENT_00277|06703575|437263783|N|Movil Control|05/07/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Control Elige Todo Emp con Roaming|Plan Elige Todo + C S/ 56.9_I||||16/04/2025|15/10/2026|18
SEGMENTO_004|2079015167|CLIENT_00836|38117575|720665817|N|Movil Control|31/07/2020|Activo|Pedido de Cliente|Equipo|Control Movistar Libre|Plan Mi Movistar S/55.9 IP|||Activación MB Internacionales|19/09/2024|18/09/2025|12
SEGMENTO_004|2095839381|CLIENT_00231|433723521|437853447|N|Movil Abierto|24/01/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|||Activación MB Internacionales|24/01/2024|23/07/2025|18
SEGMENTO_004|2039793515|CLIENT_00045|609635031|366178257|N|Movil Abierto|03/03/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|Movistar Empresas S/ 29.9 I|||Activación MB Internacionales|02/03/2025||
SEGMENTO_004|2066104589|CLIENT_00649|764058921|644919157|N|Movil Abierto|30/01/2025|Activo|Alta Nueva solo SIM|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/49.9 IV||||28/01/2025||
SEGMENTO_004|2057406010|CLIENT_00884|618659521|438653757|N|Movil Abierto|07/09/2025|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/42.9|||Activación MB Internacionales|05/09/2025||
SEGMENTO_004|2052913932|CLIENT_00961|34087016|775850606|N|Movil Abierto|22/08/2025|Activo|Fraude - Suspensión Cliente Riesgoso|M4|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.69.9|1|Descuento de 50% al plan x 12 meses|Activación MB Internacionales|21/08/2025||
SEGMENTO_004|2022642503|CLIENT_00537|334038211|859645127|N|Movil Control|09/01/2021|Activo|Pedido de Cliente|M4|Control Movistar Libre|RV Plan Mi Movistar S/48.9 IP25|||Activación MB Internacionales|06/01/2021||
SEGMENTO_004|2042893140|CLIENT_00665|739641521|713310447|N|Movil Control|08/01/2024|Activo|Pedido de Cliente|Equipo|Control Elige Todo Planta C sin Roaming|Plan Control S/ 10.00||||08/01/2024|07/07/2025|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|747353583|N|Movil Abierto|29/01/2025|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/119.9 IV|||Activación MB Internacionales|29/01/2025|28/07/2026|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|334412823|N|Movil Abierto|24/09/2003|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 77.9 I|||Activación MB Internacionales|25/08/2018|25/02/2020|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|334412823|N|Movil Abierto|24/09/2003|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 149.9|||Activación MB Internacionales|26/12/2022|25/06/2024|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|334412823|N|Movil Abierto|25/06/1999|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 149.9|||Activación MB Internacionales|17/04/2022|16/10/2023|18
SEGMENTO_004|2058314802|CLIENT_00763|236245531|924196067|N|Movil Abierto|23/03/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV|||Activación MB Internacionales|22/03/2026||
SEGMENTO_004|2058314802|CLIENT_00763|236245531|788986067|N|Movil Abierto|23/03/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV|||Activación MB Internacionales|22/03/2026||
SEGMENTO_004|2058314802|CLIENT_00763|236245531|804686067|N|Movil Abierto|23/03/2026|Activo|Pedido de Cliente|M4|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/30 IV|||Activación MB Internacionales|22/03/2026||
SEGMENTO_004|2043951639|CLIENT_00898|53205575|967384283|N|Movil Abierto|08/01/2016|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 199.90|||Activación MB Internacionales|08/03/2026||
SEGMENTO_004|2086602695|CLIENT_00868|34761575|119794447|N|Movil Control|31/01/2024|Activo|Pedido de Cliente|M4|Control Movistar Libre|RV Plan Mi Movistar S/31.9 VI|||Activación MB Internacionales|06/04/2026||
SEGMENTO_004|2086602695|CLIENT_00868|34761575|588967523|N|Movil Abierto|02/05/2009|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 139.90||||27/01/2026||
SEGMENTO_004|2086602695|CLIENT_00868|34761575|612551803|N|Movil Control|26/01/2006|Activo|Pedido de Cliente|Equipo|Control Elige Todo Emp con Roaming|Plan Elige Todo + C S/ 77.90||||06/04/2026||
SEGMENTO_004|2086602695|CLIENT_00868|34761575|690551803|N|Movil Abierto|26/01/2006|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 100.90|||Activación MB Internacionales|27/01/2026||
SEGMENTO_004|2086602695|CLIENT_00868|34761575|411551803|N|Movil Abierto|26/01/2006|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp|Plan Elige Todo + S/ 119.90||||06/11/2025|05/05/2027|18
SEGMENTO_004|2086602695|CLIENT_00868|34761575|085092723|N|Movil Abierto|30/07/2009|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Plan Elige Todo+ S/ 110.9||||20/04/2019|20/10/2020|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|334412823|N|Movil Abierto|20/01/1998|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 77.9 I|||Activación MB Internacionales|25/08/2018|25/02/2020|18
SEGMENTO_002|2081042486|CLIENT_00385|10560575|334412823|N|Movil Abierto|24/09/2003|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|Mi Movistar Empresas S/ 45.9|||Activación MB Internacionales|26/12/2022|25/06/2024|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|28/05/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.69.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|27/05/2021|26/11/2022|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|18/08/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|13/10/2025|12/04/2027|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|BAM|18/08/2023|Activo|Pedido de Cliente|Equipo|BAM Empresas|Plan Internet de Teletrabajo S/155|1|Descuento de 70% al plan x 12 meses||17/08/2023|16/02/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/11/2023|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|29/05/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|28/05/2024|27/11/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|BAM|18/08/2023|Activo|Pedido de Cliente|Equipo|BAM Empresas|Plan Internet de Teletrabajo S/155|1|Descuento de 70% al plan x 12 meses||17/08/2023|16/02/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|18/08/2023|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/04/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|19/03/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|13/10/2025|12/04/2027|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|22/02/2021|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|24/01/2024|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|BAM|24/01/2024|Activo|Pedido de Cliente|Equipo|BAM Empresas|Plan Internet de Teletrabajo S/155|1|Descuento de 70% al plan x 12 meses||23/01/2024|22/07/2025|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|24/01/2024|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/ 69.9 IV|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|05/01/2026||
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/01/2017|Activo|Negociación Equipo y/o SimCard|Equipo|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.69.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|23/02/2021|22/08/2022|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|02/01/2017|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/39.9 IV|||Activación MB Internacionales|16/10/2025|15/04/2027|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|24/12/2014|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B_movistar Empresas S/.69.9|1|Descuento de 70% al plan x 12 meses|Activación MB Internacionales|24/02/2021|24/03/2026|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|25/01/2017|Suspendido|Robo - Equipo y simcard|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|1|Descuento de 70% al plan x 18m|Activación MB Internacionales|03/04/2025|02/10/2026|18
SEGMENTO_002|2029902035|CLIENT_00756|44954575|532128993|N|Movil Abierto|05/02/2015|Activo|Pedido de Cliente|Equipo|Abierto Elige Todo Emp RD|B2B Movistar Empresas S/99.9|||Activación MB Internacionales|21/09/2024|20/03/2026|18
